user_id, username, neuroticism, extraversion, openness, agreeableness, conscientiousness
4636618813,wldnakswka12,90,65,98,92,58
169794435,realhueri,89,52,69,90,90
44789539,tabheekim,77,82,95,95,71
1366917069942386695,mini_corn_,93,73,62,85,76
1167712812493205505,odd_ginger,88,56,76,73,61
830777006497288192,gudok_duck,83,85,92,82,62
790137936658313216,vg_z0,98,45,86,78,64
984751272866664449,h2omas2,54,79,94,92,94
4697234473,113sumire,77,60,87,73,86
1156431262094987265,ourcoollove,57,66,78,77,76
1271387408227946497,noejeolgirl,104,51,94,59,76
969570945156313090,dangdo_,70,71,90,79,78
1393601605849653248,toooosieslide,78,91,92,58,51
292261893,sonnie0222,79,54,85,82,85
1216040532964597762,meerket_2oe0,87,61,88,87,68
157183968,kmy133,68,46,86,103,102
1323116052981538816,hehejodga,93,74,69,78,49
739843066371014656,zln_lo,58,88,91,52,96
1360885387258781701,som_lvb,69,85,92,78,91
1389525800056094720,intp_0217,64,62,90,60,66
1346324663975100416,bliss925,58,70,87,71,94
2598184956,ditro22,84,92,95,78,72
1227783576382365696,floristtobe,79,83,91,81,98
1395959348703109120,ziiguuu,84,71,73,72,82
2572510560,zz518441,67,78,92,82,73
253006712,needadeepsleep,72,63,71,79,80
2685339768,saleign,82,70,94,89,101
212779299,kooooonp,80,74,94,86,100
1175571974803734528,sick_a_413,91,46,85,78,57
52345557,elmo8059,79,53,76,77,67
2840021730,minutieusementt,65,70,76,84,88
215960860,claire_g_kim,75,82,82,44,84
2349593042,aeyomi,69,58,78,86,64
804161911868694528,tlsehdtk1700,77,57,84,85,65
196048258,6chrc,73,56,80,67,68
1151311856486637573,kmgchicain,90,55,93,67,86
1005412783062577152,bb_likes_all,88,60,94,72,59
1668120578,panblazer,52,104,99,83,110
2578872625,sem_0210,45,102,97,55,69
2598184956,ditro22,84,92,95,78,72
1158986869251534849,r1m0m0,108,45,67,83,65
61455986,sunnie_ines,61,77,94,86,79
182362460,blackhyunmoo,84,63,76,75,73
1354526251466190850,o3o_o00o,84,64,94,82,85
1324584745024409601,mg_sdsd,91,79,89,66,70
1331229274846609409,tlqkfzz315,64,96,96,59,66
1147269960609099776,acornsaurus,71,81,97,54,76
601749969,flyna2dmoon,72,82,93,81,91
1330576505794043904,dailypowder12g,93,40,81,73,59
733620281487429632,lavoi_0213,56,79,85,84,84
1253697239186239488,rmsanxoaks0128,70,54,82,93,75
1259657639308300288,lau12191,61,52,81,91,92
131833779,zenovius,77,60,83,73,73
1165197587785252865,samutquite,79,77,96,94,66
112773583,mintibox,70,63,74,82,90
1289782018260135937,jenith31,70,82,89,95,80
1371049866168733697,dcebw9,61,63,78,65,73
1908556868,carnivaljody,38,52,102,65,106
1175439710199541761,haniel_0213_,89,85,91,91,63
260578776,godnjs1014,56,92,83,85,85
1263111770878574592,dan_goon0_0,56,67,81,55,91
1390672545536380932,t4si_,68,68,80,75,80
2466117829,marklee1211,48,80,96,65,90
1344722979599622145,h_kim0310,84,49,76,69,79
108881502,rmsutjr,90,71,76,57,72
1364565149617508354,point_u0u,78,60,71,67,66
1404690735933247490,lanang_s34,79,74,85,78,76
886143246451130369,gawain_johnson,91,90,91,82,66
50976894,antifragile_ahn,51,62,89,76,87
759295309335760896,takitty_sub,79,75,90,90,85
1550475098,spockkie2230,66,54,84,75,78
4272606016,gguni_lu_a,78,62,94,84,83
1143215302101966848,bobofufuyoyo,83,73,84,85,54
1420678360359788546,kawa0906_,97,49,88,51,55
383722731,doya_526,74,80,81,66,84
703449428158361600,suk_ja_,98,52,77,77,61
1371092375896956931,chott_cmu,80,72,88,82,55
890756428364828672,sodciemthteosnx,88,56,87,79,63
558728107,garufyu,59,85,96,82,79
2606700223,mcpolygon,91,53,72,56,84
1237644297173794817,i_reallywanty0u,69,79,88,57,79
1372165137340133380,imkindainsanee,48,88,88,56,98
838916023,jaemisaki,53,65,74,78,84
986438078846791680,goldcrest99,60,68,98,81,78
984600672,jaeiii_blue,79,72,85,95,81
922766097719234560,harilthevegan,49,72,87,87,80
1614096326,eusebius_m,65,94,99,82,70
1290978267340578817,hymade39,47,70,60,50,115
421896121,iloveme_ee,81,77,78,83,60
1110077813623656450,sandy2702ii,58,94,71,76,95
242179532,ashlyyyyyyyyy,63,93,88,76,82
1342182043803795456,apricot_ca,80,102,109,105,73
1259476727807438848,sbrm102,93,63,84,84,76
2732218595,saskianne,69,83,89,77,82
1113299127717093376,m_chansick,49,90,88,56,65
1416244117097512961,lovefulmoon,42,88,95,63,92
815796770160545792,bs_whyrano,85,94,94,61,66
1345059234388406272,wo0yl7,70,61,76,68,62
1154497709123887104,coolk1disme,84,63,81,82,68
1104325266837450753,jamonthebloc,79,65,102,88,91
1359852297073827843,piroi_vrc,89,76,73,90,65
1079616704198565889,daegangsj,80,54,62,80,94
932630953616326656,whooareyouuu_,61,69,103,85,65
1383755509556158464,damjang_,68,89,103,89,76
1353257589635567617,_none_4_cos,91,67,75,82,54
1094875915425730560,_stardust_831,102,71,99,102,57
1131488065669570561,waveonthesea1,89,83,92,83,63
314361978,shi_ye_,35,92,100,89,113
1270625241958514688,noogoo_9999,79,60,73,82,67
1395007072983347208,lema__jabduk,61,79,89,84,70
1328087850,msgrokenberger,54,74,91,90,76
2905190258,dora2dona,65,72,61,77,81
103528781,ilikewatchingme,53,70,90,83,80
776393288697810944,glg00001,75,72,86,65,62
622032126,dlawndus04,72,98,98,86,81
1359028526670745606,sksrnehraksgo,89,81,87,72,61
1185700824220987392,threelinesdaily,86,47,85,69,71
1220925631,hq_youngsan,83,54,90,89,85
123796263,zingimm,78,72,94,75,86
167854780,geeneeii,84,46,84,82,70
917764916399898624,stay_tuned_kpop,88,72,86,86,66
1213417511699374080,thousandbluesky,59,49,89,53,77
1319318556,freakin_q,87,65,86,87,64
1421355649045131277,sbn_leon,56,111,74,77,83
2744997529,nin_dhks103,89,72,70,84,73
1138144334803492864,brightelody,73,92,83,103,74
1237398850538582019,merry_no_t,93,66,101,89,72
799911163010039808,araarrmm,69,66,63,86,54
386871204,lastia_1209,81,85,93,91,89
2282718582,jeonghyeon0204,67,54,87,84,59
1030327585,lee_ryoon,87,58,75,94,79
1324156888875823104,od_dan0,86,48,94,85,82
1264158157342773248,r_i_ss0,79,62,65,86,69
170172859,lucina221,66,92,98,95,89
53414250,_h__a___r____u,62,60,72,67,91
1229440271567376384,gggg___zgg,63,71,89,65,86
241588304,ggumgl,72,56,88,79,81
107626016,goaherad,110,74,84,68,42
1300078680916414466,driedprune,90,53,87,72,61
815804683654610944,morizzing2,81,52,85,97,88
1264411705615896576,pping__pping,91,72,93,95,56
1187768974722777088,muha_bi,93,81,70,93,66
203363675,bhangnoa,47,73,99,81,113
161671850,mambogirlkiku,80,61,92,71,82
915821295752822784,leekang4865,69,55,88,83,57
165763990,jindoleeeee,66,49,83,84,96
1170123230188687361,plan817,68,69,87,75,79
1151635097562411010,mymesses,91,85,89,76,57
3068415306,vlvl03305,111,61,75,87,51
1456057478,qpdbox,68,77,97,73,85
1145713974874234882,disasasami,74,101,96,90,86
1232321374808526848,blackkbberry,45,101,87,82,100
1098941392141733888,rldnande,93,66,79,83,90
1104041159792488449,myaukim,77,53,97,72,82
1268507310256578560,dupuzzang,92,89,88,85,52
2836609482,ueu_e,74,77,89,86,80
3035804179,gormtldug,109,56,80,81,57
1311311080996519936,kwoni2mo,68,82,83,73,85
1374019292774035459,2l_iter,81,69,89,68,101
1418212456678100994,flo_23___,81,43,97,91,77
455884562,queenanna71,57,101,77,78,78
1325436430504484871,o6vxi6,99,54,75,89,49
1292464910245310465,neo_dogbear1103,90,56,90,64,68
1425854878987931650,keepgoingjd,72,60,89,74,91
3726223032,soupppluv,80,64,86,71,78
1680904285,high_v_ball,67,91,98,88,95
841075221008384001,hyein001,65,60,82,97,68
1958275262,wsantoso_,53,93,96,88,90
767222578708525056,yeahmin_nam,100,79,95,72,85
963593718069567488,enfdltkrnla,88,58,85,80,53
1213148501787303936,dangerouspalbok,75,54,80,66,64
1406922295482851334,ago_hyuna,107,43,77,69,45
725786679663947776,olelwl,67,46,100,63,83
