user_id, username, neuroticism, extraversion, openness, agreeableness, conscientiousness
790137936658313216,vg_z0,98,45,86,78,64
984751272866664449,h2omas2,54,79,94,92,94
4697234473,113sumire,77,60,87,73,86
1156431262094987265,ourcoollove,57,66,78,77,76
1271387408227946497,noejeolgirl,104,51,94,59,76
969570945156313090,dangdo_,70,71,90,79,78
1393601605849653248,toooosieslide,78,91,92,58,51
292261893,sonnie0222,79,54,85,82,85
1216040532964597762,meerket_2oe0,87,61,88,87,68
157183968,kmy133,68,46,86,103,102
1323116052981538816,hehejodga,93,74,69,78,49
739843066371014656,zln_lo,58,88,91,52,96
1360885387258781701,som_lvb,69,85,92,78,91
1389525800056094720,intp_0217,64,62,90,60,66
1346324663975100416,bliss925,58,70,87,71,94
2598184956,ditro22,84,92,95,78,72
1227783576382365696,floristtobe,79,83,91,81,98
1395959348703109120,ziiguuu,84,71,73,72,82
2572510560,zz518441,67,78,92,82,73
253006712,needadeepsleep,72,63,71,79,80
2685339768,saleign,82,70,94,89,101
212779299,kooooonp,80,74,94,86,100
1175571974803734528,sick_a_413,91,46,85,78,57
52345557,elmo8059,79,53,76,77,67
2840021730,minutieusementt,65,70,76,84,88
215960860,claire_g_kim,75,82,82,44,84
2349593042,aeyomi,69,58,78,86,64
804161911868694528,tlsehdtk1700,77,57,84,85,65
196048258,6chrc,73,56,80,67,68
1151311856486637573,kmgchicain,90,55,93,67,86
1005412783062577152,bb_likes_all,88,60,94,72,59
1668120578,panblazer,52,104,99,83,110
2578872625,sem_0210,45,102,97,55,69
2598184956,ditro22,84,92,95,78,72
1158986869251534849,r1m0m0,108,45,67,83,65
61455986,sunnie_ines,61,77,94,86,79
182362460,blackhyunmoo,84,63,76,75,73
1354526251466190850,o3o_o00o,84,64,94,82,85
1324584745024409601,mg_sdsd,91,79,89,66,70
1331229274846609409,tlqkfzz315,64,96,96,59,66
1147269960609099776,acornsaurus,71,81,97,54,76
601749969,flyna2dmoon,72,82,93,81,91
1330576505794043904,dailypowder12g,93,40,81,73,59
733620281487429632,lavoi_0213,56,79,85,84,84
1253697239186239488,rmsanxoaks0128,70,54,82,93,75
1259657639308300288,lau12191,61,52,81,91,92
131833779,zenovius,77,60,83,73,73
1165197587785252865,samutquite,79,77,96,94,66
112773583,mintibox,70,63,74,82,90
1289782018260135937,jenith31,70,82,89,95,80
1371049866168733697,dcebw9,61,63,78,65,73
1908556868,carnivaljody,38,52,102,65,106
1175439710199541761,haniel_0213_,89,85,91,91,63
260578776,godnjs1014,56,92,83,85,85
1263111770878574592,dan_goon0_0,56,67,81,55,91
1390672545536380932,t4si_,68,68,80,75,80
2466117829,marklee1211,48,80,96,65,90
1344722979599622145,h_kim0310,84,49,76,69,79
108881502,rmsutjr,90,71,76,57,72
1364565149617508354,point_u0u,78,60,71,67,66
1404690735933247490,lanang_s34,79,74,85,78,76
886143246451130369,gawain_johnson,91,90,91,82,66
50976894,antifragile_ahn,51,62,89,76,87
759295309335760896,takitty_sub,79,75,90,90,85
1550475098,spockkie2230,66,54,84,75,78
4272606016,gguni_lu_a,78,62,94,84,83
1143215302101966848,bobofufuyoyo,83,73,84,85,54
1420678360359788546,kawa0906_,97,49,88,51,55
383722731,doya_526,74,80,81,66,84
703449428158361600,suk_ja_,98,52,77,77,61
1371092375896956931,chott_cmu,80,72,88,82,55
890756428364828672,sodciemthteosnx,88,56,87,79,63
558728107,garufyu,59,85,96,82,79
2606700223,mcpolygon,91,53,72,56,84
1237644297173794817,i_reallywanty0u,69,79,88,57,79
1372165137340133380,imkindainsanee,48,88,88,56,98
838916023,jaemisaki,53,65,74,78,84
986438078846791680,goldcrest99,60,68,98,81,78
984600672,jaeiii_blue,79,72,85,95,81
922766097719234560,harilthevegan,49,72,87,87,80
1614096326,eusebius_m,65,94,99,82,70
1290978267340578817,hymade39,47,70,60,50,115
421896121,iloveme_ee,81,77,78,83,60
1110077813623656450,sandy2702ii,58,94,71,76,95
242179532,ashlyyyyyyyyy,63,93,88,76,82
1342182043803795456,apricot_ca,80,102,109,105,73
1259476727807438848,sbrm102,93,63,84,84,76
2732218595,saskianne,69,83,89,77,82
1113299127717093376,m_chansick,49,90,88,56,65
1416244117097512961,lovefulmoon,42,88,95,63,92
815796770160545792,bs_whyrano,85,94,94,61,66
1345059234388406272,wo0yl7,70,61,76,68,62
1154497709123887104,coolk1disme,84,63,81,82,68
1104325266837450753,jamonthebloc,79,65,102,88,91
1359852297073827843,piroi_vrc,89,76,73,90,65
1079616704198565889,daegangsj,80,54,62,80,94
932630953616326656,whooareyouuu_,61,69,103,85,65
1383755509556158464,damjang_,68,89,103,89,76
1353257589635567617,_none_4_cos,91,67,75,82,54
1094875915425730560,_stardust_831,102,71,99,102,57
1131488065669570561,waveonthesea1,89,83,92,83,63
314361978,shi_ye_,35,92,100,89,113
1270625241958514688,noogoo_9999,79,60,73,82,67
1395007072983347208,lema__jabduk,61,79,89,84,70
1328087850,msgrokenberger,54,74,91,90,76
2905190258,dora2dona,65,72,61,77,81
103528781,ilikewatchingme,53,70,90,83,80
776393288697810944,glg00001,75,72,86,65,62
622032126,dlawndus04,72,98,98,86,81
1359028526670745606,sksrnehraksgo,89,81,87,72,61
1185700824220987392,threelinesdaily,86,47,85,69,71
1220925631,hq_youngsan,83,54,90,89,85
123796263,zingimm,78,72,94,75,86
167854780,geeneeii,84,46,84,82,70
917764916399898624,stay_tuned_kpop,88,72,86,86,66
1213417511699374080,thousandbluesky,59,49,89,53,77
1319318556,freakin_q,87,65,86,87,64
1421355649045131277,sbn_leon,56,111,74,77,83
2744997529,nin_dhks103,89,72,70,84,73
1138144334803492864,brightelody,73,92,83,103,74
1237398850538582019,merry_no_t,93,66,101,89,72
799911163010039808,araarrmm,69,66,63,86,54
386871204,lastia_1209,81,85,93,91,89
2282718582,jeonghyeon0204,67,54,87,84,59
1030327585,lee_ryoon,87,58,75,94,79
1324156888875823104,od_dan0,86,48,94,85,82
1264158157342773248,r_i_ss0,79,62,65,86,69
170172859,lucina221,66,92,98,95,89
53414250,_h__a___r____u,62,60,72,67,91
1229440271567376384,gggg___zgg,63,71,89,65,86
241588304,ggumgl,72,56,88,79,81
107626016,goaherad,110,74,84,68,42
1300078680916414466,driedprune,90,53,87,72,61
815804683654610944,morizzing2,81,52,85,97,88
1264411705615896576,pping__pping,91,72,93,95,56
1187768974722777088,muha_bi,93,81,70,93,66
203363675,bhangnoa,47,73,99,81,113
161671850,mambogirlkiku,80,61,92,71,82
915821295752822784,leekang4865,69,55,88,83,57
165763990,jindoleeeee,66,49,83,84,96
1170123230188687361,plan817,68,69,87,75,79
1151635097562411010,mymesses,91,85,89,76,57
3068415306,vlvl03305,111,61,75,87,51
1456057478,qpdbox,68,77,97,73,85
1145713974874234882,disasasami,74,101,96,90,86
1232321374808526848,blackkbberry,45,101,87,82,100
1098941392141733888,rldnande,93,66,79,83,90
1104041159792488449,myaukim,77,53,97,72,82
1268507310256578560,dupuzzang,92,89,88,85,52
2836609482,ueu_e,74,77,89,86,80
3035804179,gormtldug,109,56,80,81,57
1311311080996519936,kwoni2mo,68,82,83,73,85
1374019292774035459,2l_iter,81,69,89,68,101
1418212456678100994,flo_23___,81,43,97,91,77
455884562,queenanna71,57,101,77,78,78
1325436430504484871,o6vxi6,99,54,75,89,49
1292464910245310465,neo_dogbear1103,90,56,90,64,68
1425854878987931650,keepgoingjd,72,60,89,74,91
3726223032,soupppluv,80,64,86,71,78
1680904285,high_v_ball,67,91,98,88,95
841075221008384001,hyein001,65,60,82,97,68
1958275262,wsantoso_,53,93,96,88,90
767222578708525056,yeahmin_nam,100,79,95,72,85
963593718069567488,enfdltkrnla,88,58,85,80,53
1213148501787303936,dangerouspalbok,75,54,80,66,64
1406922295482851334,ago_hyuna,107,43,77,69,45
725786679663947776,olelwl,67,46,100,63,83
1040200018496385024,lu3vmx,87,57,88,60,70
1062145069883416576,proguestmem,46,69,86,68,93
856089588472832000,yoniyani_,54,81,88,82,85
947410351531814912,blackwatchdiary,87,70,89,77,74
1364233542356529155,junk_pg,94,68,80,88,61
483804032,jayeon_xiu,39,80,88,84,77
839171697890635777,ppumyo,93,60,74,75,55
1389911791489089537,de9dog,68,59,83,86,79
989611192942460928,noididea,76,78,87,85,73
1370258157667151873,haram_uu,60,81,96,96,84
467268898,sa_no3991,83,62,87,89,58
119620878,dadidahaswings,58,85,84,81,90
116424309,oinkmiao,68,83,91,98,84
704799471163445248,cyb3rslpm,63,85,98,82,70
1652771647,iam_maddog,84,60,86,73,63
4124706800,hi_0127__,88,63,89,105,56
1953461202,somewherret,100,58,77,80,57
1090570364285906944,jenilandmopi,55,52,95,71,79
1005750849723723777,sorem_aon,70,58,99,71,68
798052220675624962,momo_kanon_moka,81,69,91,92,62
371154849,9_00sa,64,72,83,77,79
1234868936300089344,doloidoloc,76,93,80,81,57
948550291032440832,chrrr_0v0,78,54,81,65,66
1037289223659765760,fgojotmang,52,86,88,82,83
891670006588506118,noelmoob_,88,66,98,73,77
1093938975289430016,nomarklover,63,72,94,82,72
1132441130627297280,mdisg,64,90,81,88,70
1192839800790884353,bibyesex,73,71,87,87,83
3292156585,_intact_you,90,57,72,80,65
755301277,mavi1diz,84,69,93,72,82
159016070,error_kiyo,55,46,63,96,75
1196783879929004033,6rpzy,48,88,90,65,80
1415527614618292226,tany62541405,79,75,58,87,92
1147524183833735168,inle_in_error,66,87,92,64,67
3744708740,siromicha,114,50,91,87,55
1018659790774460417,_seru00,102,64,83,90,69
1211632432291569664,hi_my_sin,60,64,82,75,98
2664834427,krabbit_nope,82,51,71,82,83
1332507509471408128,__marrrii,51,83,82,74,94
1013369943725707264,iina_you,106,70,98,71,60
1346761723051536384,bbo_bbo_jjuwap,61,97,86,67,71
244128068,lo9roth,70,80,89,69,75
853032582102958080,rorockbin,46,90,76,80,81
1243906392706039813,dreamxilver,89,72,88,83,77
859619313627660290,bb_boamboam,86,49,94,81,66
104438326,alieninjune,86,72,88,85,77
187070914,gravekper,85,61,87,76,71
119619200,redcat18,67,58,82,64,84
1419686186138832900,wxg63l,99,36,84,89,56
3240758148,hummiiiiii,92,46,70,69,58
1260554255863148549,supanda_3913,76,62,93,80,70
620087610,thenitsok,76,80,89,81,86
193640405,lyocamyvalkyria,99,69,106,82,60
2479579674,milindjagtap_,72,83,82,70,93
3247834765,tonklanaja25,86,58,85,84,55
983254436876136448,lillieflutter,79,76,84,71,56
93871026,pinngiez,80,66,81,76,87
1272014568,dogmaticimpulse,80,68,94,64,58
939087547,ag__st,79,60,101,95,59
1339600709629579266,newkevin182,71,84,84,88,76
1232251013802840065,isthatyoubabyy,81,63,94,79,71
93357433,fern_0007,79,76,76,81,73
1281795948708941824,icedalternative,85,68,86,84,65
1180332866950942720,vaporgross,67,58,93,76,108
822412138828337152,oycsm_,67,86,89,93,95
2928195955,nnoiinaa,83,88,70,61,75
991950582154911746,dna_lloh,62,90,86,67,79
238411595,_lepusrk,89,97,98,89,89
628189326,alanchallzzz,45,69,86,103,96
249467796,satoshimeen,70,66,95,82,100
785863823806697472,chaesenpai,74,64,80,87,83
224082937,gibgoi,68,73,96,89,111
1193898324341846016,sydoclock,53,92,84,72,80
1345356858890993665,jjhx_,73,56,69,49,89
832751490,kartikkumar3535,76,78,88,86,72
265279596,stains__,67,63,91,74,71
1382265897616744449,krisnab91907857,78,57,86,73,84
827837003584528384,aimar_erza,60,81,99,86,85
1213770629670785025,nedthes,57,76,87,83,78
3012514775,lauwalk,79,68,89,102,99
1252147876911697922,tolsbyikea,90,65,93,99,85
1410936320214528002,diyamora,61,94,95,98,88
1175092759591575554,noholdsbarred18,67,77,97,89,78
927521457239867394,namiv_,74,61,90,82,85
1258180658381197312,erinajkl,79,80,85,82,70
4115516294,sassysupermom,63,108,101,90,66
834957452441354240,tombeecreator,89,64,79,61,49
996094084631662592,seokjinoir,96,85,96,75,48
979380928601579520,kizyjones,93,41,76,75,73
42857203,ingmarkus,86,68,80,84,80
168056110,alkaskies,60,85,83,87,94
818436704105177089,yezi75,79,63,81,79,88
1301934560830279683,daviii_rgc,93,71,83,80,58
21398941,onofreliscano,43,99,90,108,106
3941590235,iamantelia,74,87,81,90,89
65262873,perlita_negra,93,55,100,85,68
242412546,marwaqarmny,65,85,93,89,96
378783560,levi__samaa,80,62,77,78,68
1240451585966309377,nadeulhee,80,47,76,97,92
155200200,rudyludinata,75,104,87,90,98
4794313576,heartmine_soul,81,69,89,85,85
135128698,gstnvr,72,83,89,91,93
2938124808,uchiharendank,64,75,79,77,68
1231862024650383360,yejijul,75,76,86,85,86
1020266583988432898,sas_frio,94,49,83,95,60
840965036218671104,effectlwt,104,64,88,82,71
286481228,raezan,47,67,86,94,109
1042616289255030785,butter_me21,81,52,64,81,78
214692089,mejoo997,62,83,70,97,92
1386136184913596416,omreem72337879,62,82,84,90,86
592319692,khaledalfequy,48,68,81,90,109
993911249560780800,pk3910,81,70,100,84,77
742439643921154048,djnrmn10,79,57,92,79,87
704129567972204545,noi_room2o5,91,86,99,67,62
93349949,khalilgasser,67,104,98,88,85
1362806371448668163,mbtireflexoes,95,51,83,74,57
993911249560780800,pk3910,81,70,100,84,77
452636136,pedromarriaga1,61,94,95,98,88
1082175516206018561,minhong___,83,64,73,75,82
886060361434005504,tinytyuniie,79,61,95,86,67
1081690083315466240,catboyth,47,103,88,62,83
243446713,gonewiththeword,70,64,84,100,60
1138672641395613697,h8851,67,84,95,92,94
752407039,azexoo,78,109,90,86,109
1318006826009563139,pane_tony_,96,56,84,80,58
963979628628054016,cartadaselvagem,89,48,82,66,91
3078915042,procrastinahtan,90,80,104,97,78
1291717214,abbodabdullah,62,75,74,77,80
1235109066969473024,raradevi21,48,93,90,99,75
1685871734,stainedboue,84,93,100,88,63
1685871734,stainedboue,84,93,100,88,63
62824068,nossafira,92,69,69,79,53
1312224269535854592,walterjkun,57,100,100,101,70
1318987810334965760,pandaelf07,74,71,99,96,101
1130464428783210497,gegeenthusiast,83,85,104,100,71
2538964156,rinoq77,64,86,76,85,78
1849118276,fuwadaiji,93,80,66,71,77
105134121,rinnyu,74,67,90,46,79
917636351209508864,verylazy13_,76,58,103,81,59
983294616,diamondarcana,62,62,93,105,102
2510606657,cookiedough126,76,80,92,96,77
1702961348,grgonzola,56,88,108,93,82
118100060,heyhildie,54,63,74,93,89
1311591853649809409,gmbhradix,46,73,96,96,88
1967416326,mufolk,86,98,108,80,62
4417304195,cliziariva,58,97,89,85,84
1117374761615679488,aionia_,82,100,100,87,97
1202606228620185600,colorghost7,55,84,87,91,99
125190282,marialuizamf,69,68,77,87,73
117200421,tativc13,58,89,84,92,81
906108895919210496,roaaib0,95,66,86,80,72
867449454294515712,lankanlad,71,55,80,90,93
224135152,thungaa,73,66,69,92,85
55012515,filipedscorrea,64,71,91,75,81
417682710,aal_housani,66,75,82,84,99
357764316,thisisnotjulio,79,55,76,89,84
1221376844856848386,dirty_kukie,98,79,75,82,69
846250817023721473,risenshine752,68,76,92,83,67
778865552680890368,nnamikaa,89,62,77,47,89
1379784548,pproudk,65,67,78,81,105
1282349653590069255,_brokensweet_,107,65,85,80,62
1275173844974743553,beepathan,99,41,92,103,59
1345879047130251265,hammam11_11,93,65,54,102,69
193924290,hayfasuleiman,86,63,78,88,79
762826010865741824,yt_missasyan,88,65,85,52,58
1281299998592897024,thesadwriter1,103,40,101,114,47
296446985,denisemhartman,74,91,82,94,86
963838881270398976,skydragonchau1,78,52,79,87,70
1324275143636471808,moloween,84,98,95,110,76
1023880195,endlesstear5,61,78,109,95,109
1226472998259044353,fayhhaa,75,66,99,69,73
2375912145,canibeyourworld,99,43,87,96,64
938649842225729536,wheresmyjean,82,71,89,74,78
1283822630034964480,ubervare,68,100,90,99,98
100941812,luqmanfahd,94,68,93,78,82
1564915519,wandaswitches,111,69,83,85,85
140818565,winatagojali,78,60,87,73,71
703356377201115136,divineadennis,69,97,96,81,81
580805336,breakpt,52,48,76,76,101
36190390,tefztae,80,91,102,108,70
82122707,virych,54,95,90,96,106
280926405,yuli_nurdiyanto,46,74,83,96,104
1151256865478729733,moabg77,55,83,92,80,89
51062295,transexpire,78,47,95,100,72
519311910,fofh_a,61,65,74,89,100
131716222,jessicaedenpod,82,89,108,89,67
592518631,helal150,106,65,78,89,72
2721283648,moringaflowers,84,57,71,91,78
147205233,serine_serine,84,83,101,78,84
3182001660,thesaltysapphic,78,76,92,94,98
987788827749244930,ahmed0198910,66,70,86,69,67
2925417884,don_vitoooo,77,74,103,94,98
342569556,saljofan,57,80,72,96,114
890033497871724544,betaum01,63,106,108,88,87
200137425,natalialvr,96,42,87,83,66
1273633391888314369,letitflowers,46,103,85,92,65
470547680,mo0omo75,63,63,70,97,83
60877878,namagueitu,100,65,84,98,57
879191926171353088,lontecoded,96,74,102,94,59
1034347664907923456,iiwo65,86,66,89,87,89
885580848090710017,aboudymufc,76,76,87,79,108
93654723,ilhampatahudin,65,90,83,81,82
341303314,asri_hikmah,83,94,95,99,79
851313734,rushrahim,62,72,97,87,102
492869559,lam0o0osh,98,52,76,81,100
1219201400011247617,chantuprasad,70,63,105,72,78
1219201400011247617,chantuprasad,70,63,105,72,78
2907831444,hope3_1,63,57,93,100,102
988762326189789185,xanderatch,57,55,94,72,66
1225134207090868224,lilmagunoria,61,87,86,100,98
1915151377,redaelashram,53,66,77,106,97
1285568960201584640,dslatitude,81,63,91,88,73
4337919741,icindrak,56,88,89,74,73
774459774,blackgmagic08,48,101,98,92,109
155293994,judeksheep666,86,76,106,89,76
1148980850786279429,blackholeorg,83,54,82,92,71
746043240,meetinheaven,77,77,84,97,96
1035000054795231232,katanyadewi,33,105,100,100,115
999889002395193344,wenjunsyue,87,54,85,100,87
348705090,hueyerr,59,78,90,84,64
1094459711192104960,suuuubinnie,83,33,65,77,65
3315655417,onnikg,79,63,68,86,66
774162615840804866,xsl6x,59,67,71,79,82
401755756,bayu_wdfc,58,86,92,79,112
1216034493993189376,polyhistor13,66,71,95,63,49
1190301978401873920,moonmunaliza,89,69,74,102,89
2194003666,joshuagarrettme,40,76,86,88,99
1854746526,tennantrob,35,88,85,101,100
857326545148547073,m0o0k7,40,90,100,99,91
280445761,i_meji,64,62,100,94,95
3253660492,mrdtwi1,58,78,91,93,85
879952413041545216,i1990is,82,85,92,79,61
487363032,kevinprasetyo,58,95,82,74,84
1152018275804405760,kondok1999,58,69,98,96,70
2548519818,hana727271,77,84,84,88,74
150053344,jesse_scott2016,80,75,90,93,90
36111811,bernardia,62,66,95,74,70
935535051357478918,skyblue7000,85,81,76,80,79
3122343036,bonesnakin,81,68,88,108,69
3330565635,dekkoperasjon,76,61,72,83,66
950740842586738688,hassan_s_mahdi,60,80,82,101,97
730017586411282432,wzxjb,80,64,66,83,76
294615605,aaronharoldp,62,75,112,101,85
2474343986,panjinur08,32,80,96,94,108
363911457,emad_alzahrani,54,86,93,99,111
2334984617,q8razeen,78,70,81,90,99
470873586,fhayas111,63,78,68,95,74
207147812,dezzvghn,79,92,97,88,88
743284965983428608,arizealortiz,99,74,87,103,71
203560007,omarusensei,75,66,91,103,91
330206278,lifecyc8,66,80,90,85,94
1166894234,alameraamal,81,70,79,84,93
1058644652,ma_mu26,69,73,91,89,86
1259752601161134081,porridgebro,49,111,95,91,68
221381546,omdara,71,71,81,89,104
1263621948812247040,idc_moe,44,79,89,97,100
125255166,swsmr,61,94,83,107,93
4019709569,03river,57,96,102,97,82
3318739422,sn6130,76,59,93,84,96
51692074,sahabyaal,80,75,96,83,80
1232483502576324608,superhumandaily,108,51,88,86,62
911449586,brown_man1985,56,85,79,91,99
1205651258704457729,preciouselepha1,66,78,87,82,73
735184733215154181,naimatkhalid,47,97,92,81,108
3104795683,sabahhani3782,57,88,82,91,109
49297177,sheila_sheen,68,82,83,94,88
69812584,meysprischa,59,71,85,80,93
908770199712747520,anthoxny0,49,58,94,86,89
483610731,selmananna,68,75,82,95,66
2608799851,reem_salem_91,47,89,90,76,104
1094262289153384454,lanvot,76,76,88,92,96
1177100552,ftoo_18,74,68,101,103,96
225510737,uthman8899,57,75,72,96,92
244444759,misshiruma,82,60,78,97,101
417162859,jipaomg,80,74,98,106,96
1246878025091866625,rsn87825597,88,83,71,59,68
412994868,mshalalq,56,89,98,91,94
953159887046967296,_phr3nzy,62,66,92,79,68
882139428,xd___0,59,97,104,76,92
267473077,r_man11,80,59,70,93,101
2413101886,no__rah_,66,65,83,72,81
2149340969,mhmz07,75,60,57,91,79
815642506075537410,b7social,62,65,80,90,91
430647964,winter_lady1983,99,70,92,87,93
2714838650,onlybsomy,81,79,96,76,81
592140983,thefirstwoman33,62,76,94,94,93
434034722,basooomi22,53,78,99,90,90
2510325642,mirdas0,48,86,79,82,89
1222626222984847362,lonelystrong_re,105,60,77,68,80
363467718,ahmad_alhayyani,95,72,93,101,90
384607879,althomale,47,78,86,86,87
555275111,1995_t2,65,72,109,84,86
1219850518538919944,asmahhaan,56,75,92,53,92
341217157,choi_rosha94,65,81,99,81,85
914675010,unknown_oct,60,103,100,82,98
3233999552,space_populatio,51,98,94,88,85
243700493,mahy54,88,51,84,115,77
2888781361,rannolodi,83,78,98,87,84
2336747130,moh879124,69,57,85,93,94
1646501246,mope_sandro,71,64,71,85,73
566047001,almosabhi,75,81,73,96,102
555859589,g_tar_,54,82,91,86,116
145768312,leiladip,53,91,95,98,105
2541643165,tomwhartung,58,55,99,94,100
1120183281691922432,sunflaweu,61,94,95,98,88
2888857317,hemingway1994,71,69,82,70,77
1221944476450451456,l87866018,64,93,101,83,74
1072506953434157056,flavioip__,104,86,97,82,73
968667887178211328,akucintadanielk,81,62,81,60,84
974850061292236801,taylorraecd93,100,32,88,98,85
125918605,nionaalfaen,50,83,70,81,83
967778979649409024,always_in_awe,68,76,85,96,92
1121403414817034240,ashleighnevans,92,64,98,110,106
901843526299918336,museta_thulani,75,72,85,76,79
991666868212584448,alicebabbby,82,52,83,84,75
130025397,allchoww,36,105,94,93,115
1065202991030915072,johny_myi,71,77,83,80,86
20372806,juancassio,45,74,77,83,81
196536318,jeromelewisjr,29,67,46,83,116
86979357,norzilian,98,54,88,94,87
874209932450639872,_guiottoni,74,73,95,63,86
56745851,vinicius_oliv14,82,52,97,80,64
2273097026,goldrusheste,67,91,91,93,83
135596499,juggzbunni,86,61,67,83,89
